/Users/faisaljaffer/Desktop/Self-Driving Car/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_11_29_16_09_20_792.jpg,/Users/faisaljaffer/Desktop/Self-Driving Car/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_11_29_16_09_20_792.jpg,/Users/faisaljaffer/Desktop/Self-Driving Car/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_11_29_16_09_20_792.jpg,0,1,0,30.19085
/Users/faisaljaffer/Desktop/Self-Driving Car/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_11_29_16_09_20_860.jpg,/Users/faisaljaffer/Desktop/Self-Driving Car/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_11_29_16_09_20_860.jpg,/Users/faisaljaffer/Desktop/Self-Driving Car/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_11_29_16_09_20_860.jpg,0,1,0,30.19007
/Users/faisaljaffer/Desktop/Self-Driving Car/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_11_29_16_09_20_940.jpg,/Users/faisaljaffer/Desktop/Self-Driving Car/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_11_29_16_09_20_940.jpg,/Users/faisaljaffer/Desktop/Self-Driving Car/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_11_29_16_09_20_940.jpg,0,1,0,30.1902
/Users/faisaljaffer/Desktop/Self-Driving Car/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_11_29_16_09_21_007.jpg,/Users/faisaljaffer/Desktop/Self-Driving Car/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_11_29_16_09_21_007.jpg,/Users/faisaljaffer/Desktop/Self-Driving Car/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_11_29_16_09_21_007.jpg,0.05,1,0,30.19027
/Users/faisaljaffer/Desktop/Self-Driving Car/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_11_29_16_09_21_078.jpg,/Users/faisaljaffer/Desktop/Self-Driving Car/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_11_29_16_09_21_078.jpg,/Users/faisaljaffer/Desktop/Self-Driving Car/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_11_29_16_09_21_078.jpg,0.2,1,0,30.18003
/Users/faisaljaffer/Desktop/Self-Driving Car/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_11_29_16_09_21_149.jpg,/Users/faisaljaffer/Desktop/Self-Driving Car/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_11_29_16_09_21_149.jpg,/Users/faisaljaffer/Desktop/Self-Driving Car/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_11_29_16_09_21_149.jpg,0.2147461,1,0,30.18417
/Users/faisaljaffer/Desktop/Self-Driving Car/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_11_29_16_09_21_231.jpg,/Users/faisaljaffer/Desktop/Self-Driving Car/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_11_29_16_09_21_231.jpg,/Users/faisaljaffer/Desktop/Self-Driving Car/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_11_29_16_09_21_231.jpg,0,1,0,30.18812
/Users/faisaljaffer/Desktop/Self-Driving Car/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_11_29_16_09_21_309.jpg,/Users/faisaljaffer/Desktop/Self-Driving Car/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_11_29_16_09_21_309.jpg,/Users/faisaljaffer/Desktop/Self-Driving Car/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_11_29_16_09_21_309.jpg,-0.1,1,0,30.18459
/Users/faisaljaffer/Desktop/Self-Driving Car/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_11_29_16_09_21_384.jpg,/Users/faisaljaffer/Desktop/Self-Driving Car/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_11_29_16_09_21_384.jpg,/Users/faisaljaffer/Desktop/Self-Driving Car/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_11_29_16_09_21_384.jpg,-0.0243389,1,0,30.18925
/Users/faisaljaffer/Desktop/Self-Driving Car/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_11_29_16_09_21_457.jpg,/Users/faisaljaffer/Desktop/Self-Driving Car/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_11_29_16_09_21_457.jpg,/Users/faisaljaffer/Desktop/Self-Driving Car/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_11_29_16_09_21_457.jpg,0,1,0,30.19024
/Users/faisaljaffer/Desktop/Self-Driving Car/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_11_29_16_09_21_538.jpg,/Users/faisaljaffer/Desktop/Self-Driving Car/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_11_29_16_09_21_538.jpg,/Users/faisaljaffer/Desktop/Self-Driving Car/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_11_29_16_09_21_538.jpg,-0.147315,1,0,30.18339
